CustomerID,Mean Days btw Purchases,Min Days btw Purchases,Max Days btw Purchases
17864,42.5,18,67
17865,61.285713,6,222
17866,697.0,697,697
17867,697.0,697,697
17869,146.0,19,387
17870,58.142857,12,136
17871,697.0,697,697
17873,205.33333,45,415
17874,49.5,30,69
17877,697.0,697,697
17878,697.0,697,697
17879,697.0,697,697
17880,697.0,697,697
17881,697.0,697,697
17883,103.333336,72,166
17884,152.33333,92,204
17885,697.0,697,697
17886,64.5,39,90
17887,697.0,697,697
17888,186.4,40,302
17889,288.0,288,288
17890,39.0,39,39
17891,697.0,697,697
17892,98.0,98,98
17893,697.0,697,697
17894,59.0,1,173
17895,697.0,697,697
17897,262.0,181,343
17898,122.0,122,122
17899,697.0,697,697
17900,697.0,697,697
17901,697.0,697,697
17904,697.0,697,697
17905,344.0,344,344
17906,697.0,697,697
17908,697.0,697,697
17911,697.0,697,697
17912,56.5,50,63
17913,356.0,356,356
17914,697.0,697,697
17917,158.5,106,211
17919,697.0,697,697
17920,103.3125,3,320
17921,50.666668,14,104
17924,235.0,235,235
17926,70.0,70,70
17928,113.0,113,113
17930,84.75,60,111
17931,121.0,121,121
17932,141.5,114,169
17934,697.0,697,697
17935,3.0,3,3
17936,697.0,697,697
17937,697.0,697,697
17939,697.0,697,697
17942,697.0,697,697
17946,26.0,26,26
17947,697.0,697,697
17950,381.0,381,381
17951,328.5,319,338
17954,82.8,5,308
17955,697.0,697,697
17957,697.0,697,697
17958,697.0,697,697
17960,697.0,697,697
17961,71.0,6,312
17962,697.0,697,697
17964,545.0,545,545
17965,134.81818,1,445
17966,697.0,697,697
17967,697.0,697,697
17968,697.0,697,697
17969,697.0,697,697
17970,697.0,697,697
17972,697.0,697,697
17973,697.0,697,697
17974,112.0,20,204
17975,64.083336,9,137
17976,697.0,697,697
17977,697.0,697,697
17978,697.0,697,697
17979,82.5,74,91
17980,97.0,39,155
17984,697.0,697,697
17985,697.0,697,697
17986,697.0,697,697
17987,697.0,697,697
17988,314.0,314,314
17990,125.0,125,125
17994,237.33333,216,254
17995,697.0,697,697
17997,87.42857,5,181
17999,183.0,183,183
18001,74.0,74,74
18004,697.0,697,697
18005,133.0,133,133
18006,697.0,697,697
18008,55.0,55,55
18009,697.0,697,697
18010,697.0,697,697
18011,697.0,697,697
18013,697.0,697,697
18014,697.0,697,697
18015,697.0,697,697
18016,106.5,77,129
18018,91.0,91,91
18022,697.0,697,697
18024,697.0,697,697
18027,697.0,697,697
18030,169.0,169,169
18032,697.0,697,697
18033,697.0,697,697
18034,697.0,697,697
18035,199.0,199,199
18036,34.0,22,46
18037,697.0,697,697
18040,108.0,108,108
18041,82.44444,5,262
18042,697.0,697,697
18043,230.0,182,278
18044,74.42857,6,186
18045,697.0,697,697
18048,697.0,697,697
18050,697.0,697,697
18053,697.0,697,697
18055,104.888885,17,261
18056,697.0,697,697
18059,125.5,21,230
18061,137.0,75,195
18062,97.0,88,106
18064,697.0,697,697
18065,98.4,8,155
18066,697.0,697,697
18067,697.0,697,697
18069,88.25,3,232
18071,196.0,196,196
18072,697.0,697,697
18073,50.857143,1,162
18074,697.0,697,697
18075,91.22222,6,242
18077,87.3,8,150
18078,72.0,72,72
18079,193.0,193,193
18081,140.0,140,140
18082,697.0,697,697
18085,366.0,366,366
18086,697.0,697,697
18088,697.0,697,697
18092,104.5,85,124
18093,697.0,697,697
18094,70.0,53,102
18095,274.0,274,274
18096,70.5,46,95
18097,81.333336,10,149
18099,697.0,697,697
18101,132.0,132,132
18102,184.25,123,225
18104,697.0,697,697
18105,697.0,697,697
18106,697.0,697,697
18108,697.0,697,697
18109,141.86957,10,317
18110,697.0,697,697
18112,154.0,154,154
18114,697.0,697,697
18116,37.833332,7,65
18117,697.0,697,697
18118,79.44,3,273
18119,697.0,697,697
18120,697.0,697,697
18121,25.0,25,25
18122,165.8,30,309
18123,96.0,96,96
18125,85.666664,21,142
18126,697.0,697,697
18127,114.0,114,114
18129,697.0,697,697
18130,21.0,13,29
18135,123.5,21,226
18136,231.5,148,315
18138,697.0,697,697
18139,1.0,1,1
18142,697.0,697,697
18143,25.0,25,25
18144,143.4,11,336
18145,100.0,75,117
18146,139.0,139,139
18147,697.0,697,697
18149,90.0,90,90
18150,36.0,11,61
18151,155.0,155,155
18154,137.0,137,137
18155,108.0,95,121
18156,564.0,564,564
18158,9.0,9,9
18159,697.0,697,697
18160,143.0,143,143
18161,107.0,20,199
18164,697.0,697,697
18165,697.0,697,697
18167,178.0,137,219
18168,177.4,28,306
18169,697.0,697,697
18170,72.0,69,75
18171,128.0,93,163
18172,132.0,26,256
18173,105.0,35,167
18176,697.0,697,697
18177,31.8,1,96
18178,67.666664,28,141
18179,120.5,44,201
18180,88.25,6,182
18181,697.0,697,697
18183,160.0,160,160
18185,697.0,697,697
18188,137.5,62,213
18189,190.0,190,190
18190,138.0,138,138
18192,697.0,697,697
18193,697.0,697,697
18196,76.0,76,76
18198,39.285713,6,149
18200,697.0,697,697
18202,142.0,142,142
18203,697.0,697,697
18204,60.5,38,83
18205,199.0,199,199
18209,697.0,697,697
18210,76.8,8,216
18211,41.0,18,53
18212,697.0,697,697
18213,697.0,697,697
18215,697.0,697,697
18216,697.0,697,697
18217,11.0,11,11
18218,697.0,697,697
18219,94.375,19,185
18221,89.5,10,160
18222,697.0,697,697
18223,68.416664,4,174
18224,697.0,697,697
18225,72.63636,1,293
18226,93.7,28,189
18227,697.0,697,697
18228,23.0,23,23
18229,72.066666,7,212
18230,103.5,10,271
18231,24.0,5,43
18232,54.666668,5,135
18235,98.0,40,156
18236,95.8,20,225
18237,102.0,63,133
18239,149.0,42,343
18241,64.26667,1,255
18242,127.5,124,131
18245,161.75,43,308
18246,697.0,697,697
18248,94.0,94,94
18249,697.0,697,697
18250,697.0,697,697
18252,121.0,121,121
18255,697.0,697,697
18257,96.166664,6,235
18259,399.0,399,399
18260,105.2,29,259
18261,171.0,171,171
18262,697.0,697,697
18263,184.0,184,184
18265,174.0,174,174
18269,697.0,697,697
18270,66.0,66,66
18272,114.8,67,223
18274,697.0,697,697
18276,697.0,697,697
18277,697.0,697,697
18278,697.0,697,697
18280,697.0,697,697
18281,697.0,697,697
18282,85.0,85,85
18283,59.615383,7,171
18287,202.0,202,202
